"pais","iso3c","año","apertura_comercial","pbi_crec","ied_pct_pbi"
"Mauritania","MRT",2001,60.7012124604715,-0.799493830035985,4.39273814893831
"Mauritius","MUS",2010,113.457073552476,4.37720322344293,4.29784029591014
"Mauritius","MUS",2001,128.05457898019,3.34754072731407,-0.591895011199452
"Mauritius","MUS",1990,135.290500660691,7.18673677096029,1.52610550240963
"Mexico","MEX",1990,38.5196964133297,5.25004329944582,1.00821547984529
"Mexico","MEX",2010,59.2733845378721,4.97133457799899,2.76223720256236
"Mexico","MEX",2001,44.7401090123173,-0.450845253215945,3.77607805696573
"Micronesia, Fed. Sts.","FSM",2001,95.7320572733056,2.16760244050491,0.126859058768842
"Micronesia, Fed. Sts.","FSM",1990,21.8522554515453,3.74092685650476,0.0566884199193586
"Micronesia, Fed. Sts.","FSM",2010,105.813653142123,2.25938995585932,12.6603432002104
"Moldova","MDA",2001,124.500739599353,6.10000039929173,6.98600963880541
"Moldova","MDA",1990,135.584351118395,3.07435550952719,1.7280613479871
"Moldova","MDA",2010,87.9378518951573,7.10000010705836,4.25879212676733
"Monaco","MCO",2001,50.3555054872589,2.18773369040099,0.749168626269064
"Monaco","MCO",2010,37.4714654565691,2.06521962654098,0.0560688209720518
"Monaco","MCO",1990,61.1108586644206,2.64345417053957,0.547127982880131
"Mongolia","MNG",1990,58.6218949695306,-3.18446017825207,1.48526947201505
"Mongolia","MNG",2010,103.350031656557,6.3651616786311,23.5263365544641
"Mongolia","MNG",2001,115.81832687888,2.95271054338117,4.9684623527528
"Montenegro","MNE",2010,99.7803263266018,2.73433108233829,18.3021326464525
"Montenegro","MNE",2001,100.409386075314,1.09983870937067,2.47947454143897
"Montenegro","MNE",1990,139.576839834619,3.55887936756983,16.0841101892421
"Morocco","MAR",1990,54.6266874206198,3.41181222630115,0.547127982880131
"Morocco","MAR",2010,69.541979610144,3.49955709403216,1.2299824583835
"Morocco","MAR",2001,53.4915710187871,7.72182519577728,6.44412928365454
"Mozambique","MOZ",2001,50.4153095777265,12.8516820207736,4.52085884679156
"Mozambique","MOZ",1990,179.884914877473,0.999992834277037,3.43944743183908
"Mozambique","MOZ",2010,73.8373532681892,6.67972935662864,11.0275561357338
"Myanmar","MMR",2010,131.626507396009,9.6344394520444,1.81897202342465
